disease_id,disease_name,drug_id,drug_name,overlap_score
C0006142,breast cancer,CHEMBL469,ketorolac,0.0
C0006142,breast cancer,CHEMBL468,thalidomide,0.0
C0006142,breast cancer,CHEMBL64,isoniazid,0.0
C0006142,breast cancer,CHEMBL61,podofilox,0.0
C0006142,breast cancer,CHEMBL467,hydroxyurea,0.0
C0006142,breast cancer,CHEMBL59,dopamine,0.0
C0006142,breast cancer,CHEMBL58,mitoxantrone,0.0
C0006142,breast cancer,CHEMBL465,dronabinol,0.0
C0006142,breast cancer,CHEMBL57,nevirapine,0.0
C0006142,breast cancer,CHEMBL464,etretinate,0.0
C0006142,breast cancer,CHEMBL463,aminohippuric acid,0.0
C0006142,breast cancer,CHEMBL55,pentamidine,0.0
C0006142,breast cancer,CHEMBL54,haloperidol,0.0
C0006142,breast cancer,CHEMBL53,apomorphine,0.0
C0006142,breast cancer,CHEMBL460,molindone,0.0
C0006142,breast cancer,CHEMBL459,methyldopa,0.0
C0006142,breast cancer,CHEMBL49,buspirone,0.0
C0006142,breast cancer,CHEMBL46,ondansetron,0.0
C0006142,breast cancer,CHEMBL45,melatonin,0.0
C0006142,breast cancer,CHEMBL457,gemfibrozil,0.0
C0006142,breast cancer,CHEMBL437,sulfathiazole,0.0
C0006142,breast cancer,CHEMBL436,tolrestat,0.0
C0006142,breast cancer,CHEMBL36,pyrimethamine,0.0
C0006142,breast cancer,CHEMBL19,methazolamide,0.0
C0006142,breast cancer,CHEMBL18,ethoxzolamide,0.0
C0006142,breast cancer,CHEMBL17,dichlorphenamide,0.0
C0006142,breast cancer,CHEMBL416,methoxsalen,0.0
C0006142,breast cancer,CHEMBL415,clomipramine,0.0
C0006142,breast cancer,CHEMBL269732,tacrolimus anhydrous,0.0
C0006142,breast cancer,CHEMBL413,sirolimus,0.0
C0006142,breast cancer,CHEMBL16,phenytoin,0.0
C0006142,breast cancer,CHEMBL14,carbachol,0.0
C0006142,breast cancer,CHEMBL267936,mecamylamine,0.0
C0006142,breast cancer,CHEMBL411,diethylstilbestrol,0.0
C0006142,breast cancer,CHEMBL13,metoprolol,0.0
C0006142,breast cancer,CHEMBL12,diazepam,0.0
C0006142,breast cancer,CHEMBL409,bicalutamide,0.0
C0006142,breast cancer,CHEMBL408,troglitazone,0.0
C0006142,breast cancer,CHEMBL407,flumazenil,0.0
C0006142,breast cancer,CHEMBL406,indapamide,0.0
C0006142,breast cancer,CHEMBL11,imipramine,0.0
C0006142,breast cancer,CHEMBL6437,mianserin,0.0
C0006142,breast cancer,CHEMBL6622,isosorbide dinitrate,0.0
C0006142,breast cancer,CHEMBL405,amphetamine,0.0
C0006142,breast cancer,CHEMBL9,norfloxacin,0.0
C0006142,breast cancer,CHEMBL8,ciprofloxacin,0.0
C0006142,breast cancer,CHEMBL404,tazobactam,0.0
C0006142,breast cancer,CHEMBL403,sulbactam,0.0
C0006142,breast cancer,CHEMBL6,indomethacin,0.0
C0006142,breast cancer,CHEMBL5,nalidixic acid,0.0
C0006142,breast cancer,CHEMBL4,ofloxacin,0.0
C0006142,breast cancer,CHEMBL417,epirubicin,0.0
C0006142,breast cancer,CHEMBL20,acetazolamide,0.0
C0006142,breast cancer,CHEMBL35,furosemide,0.0
C0006142,breast cancer,CHEMBL419,mafenide,0.0
C0006142,breast cancer,CHEMBL435,hydrochlorothiazide,0.0
C0006142,breast cancer,CHEMBL434,isoproterenol,0.0
C0006142,breast cancer,CHEMBL433,valproate sodium,0.0
C0006142,breast cancer,CHEMBL431,spirapril,0.0
C0006142,breast cancer,CHEMBL430,gemifloxacin,0.0
C0006142,breast cancer,CHEMBL33,levofloxacin anhydrous,0.0
C0006142,breast cancer,CHEMBL32,moxifloxacin,0.0
C0006142,breast cancer,CHEMBL429,labetalol,0.0
C0006142,breast cancer,CHEMBL31,gatifloxacin,0.0
C0006142,breast cancer,CHEMBL30,cimetidine,0.0
C0006142,breast cancer,CHEMBL428,trovafloxacin,0.0
C0006142,breast cancer,CHEMBL29,penicillin g,0.0
C0006142,breast cancer,CHEMBL427,mechlorethamine,0.0
C0006142,breast cancer,CHEMBL6995,practolol,0.0
C0006142,breast cancer,CHEMBL27,propranolol,0.0
C0006142,breast cancer,CHEMBL425,olsalazine,0.0
C0006142,breast cancer,CHEMBL423,betaxolol,0.0
C0006142,breast cancer,CHEMBL422,trifluoperazine,0.0
C0006142,breast cancer,CHEMBL25,aspirin,0.0
C0006142,breast cancer,CHEMBL24,atenolol,0.0
C0006142,breast cancer,CHEMBL23,diltiazem,0.0
C0006142,breast cancer,CHEMBL6466,coumarin,0.0
C0006142,breast cancer,CHEMBL421,sulfasalazine,0.0
C0006142,breast cancer,CHEMBL6966,verapamil,0.0
C0006142,breast cancer,CHEMBL22,trimethoprim,0.0
C0006142,breast cancer,CHEMBL420,guanabenz,0.0
C0006142,breast cancer,CHEMBL21,sulfanilamide,0.0
C0006142,breast cancer,CHEMBL481,irinotecan,0.0
C0006142,breast cancer,CHEMBL485,codeine,0.0
C0006142,breast cancer,CHEMBL582,isopropyl alcohol,0.0
C0006142,breast cancer,CHEMBL106,fluconazole,0.0
C0006142,breast cancer,CHEMBL277100,temafloxacin,0.0
C0006142,breast cancer,CHEMBL109,valproic acid,0.0
C0006142,breast cancer,CHEMBL108,carbamazepine,0.0
C0006142,breast cancer,CHEMBL554,lapatinib,0.0
C0006142,breast cancer,CHEMBL553,erlotinib,0.0
C0006142,breast cancer,CHEMBL107,colchicine,0.0
C0006142,breast cancer,CHEMBL550,pilocarpine,0.0
C0006142,breast cancer,CHEMBL549,citalopram,0.0
C0006142,breast cancer,CHEMBL14370,reboxetine,0.0
C0006142,breast cancer,CHEMBL278020,neostigmine,0.0
C0006142,breast cancer,CHEMBL548,dinoprostone,0.0
C0006142,breast cancer,CHEMBL14376,iloperidone,0.0
C0006142,breast cancer,CHEMBL547,isotretinoin,0.0
C0006142,breast cancer,CHEMBL546,oxprenolol,0.0
C0006142,breast cancer,CHEMBL71,chlorpromazine,0.0
C0006142,breast cancer,CHEMBL545,alcohol,0.0
C0006142,breast cancer,CHEMBL105,mitomycin,0.0
C0006142,breast cancer,CHEMBL104,clotrimazole,0.0
C0006142,breast cancer,CHEMBL544,mequinol,0.0
C0006142,breast cancer,CHEMBL14060,phenol,0.0
C0006142,breast cancer,CHEMBL539,acetic acid,0.0
C0006142,breast cancer,CHEMBL537,hydroquinone,0.0
C0006142,breast cancer,CHEMBL535,sunitinib,0.0
C0006142,breast cancer,CHEMBL534,ketotifen,0.0
C0006142,breast cancer,CHEMBL103,progesterone,0.0
C0006142,breast cancer,CHEMBL533,ibutilide,0.0
C0006142,breast cancer,CHEMBL532,erythromycin,0.0
C0006142,breast cancer,CHEMBL531,pergolide,0.0
C0006142,breast cancer,CHEMBL110,benznidazole,0.0
C0006142,breast cancer,CHEMBL556,deferoxamine,0.0
C0006142,breast cancer,CHEMBL558,mexiletine,0.0
C0006142,breast cancer,CHEMBL559,dextrothyroxine,0.0
C0006142,breast cancer,CHEMBL580,lorazepam,0.0
C0006142,breast cancer,CHEMBL578,enalapril,0.0
C0006142,breast cancer,CHEMBL577,enalaprilat anhydrous,0.0
C0006142,breast cancer,CHEMBL16080,trichloroethane,0.0
C0006142,breast cancer,CHEMBL575,methicillin,0.0
C0006142,breast cancer,CHEMBL573,niacin,0.0
C0006142,breast cancer,CHEMBL15891,lindane,0.0
C0006142,breast cancer,CHEMBL15870,indoprofen,0.0
C0006142,breast cancer,CHEMBL572,nitrofurantoin,0.0
C0006142,breast cancer,CHEMBL571,ketoprofen,0.0
C0006142,breast cancer,CHEMBL570,triflupromazine,0.0
C0006142,breast cancer,CHEMBL569,procaine,0.0
C0006142,breast cancer,CHEMBL276520,indalpine,0.0
C0006142,breast cancer,CHEMBL15677,fenclofenac,0.0
C0006142,breast cancer,CHEMBL15770,sulindac,0.0
C0006142,breast cancer,CHEMBL568,oxazepam,0.0
C0006142,breast cancer,CHEMBL567,perphenazine,0.0
C0006142,breast cancer,CHEMBL16073,phenacetin,0.0
C0006142,breast cancer,CHEMBL113,caffeine,0.0
C0006142,breast cancer,CHEMBL112,acetaminophen,0.0
C0006142,breast cancer,CHEMBL565,clofibrate,0.0
C0006142,breast cancer,CHEMBL564,promazine,0.0
C0006142,breast cancer,CHEMBL563,flurbiprofen,0.0
C0006142,breast cancer,CHEMBL562,griseofulvin,0.0
C0006142,breast cancer,CHEMBL561,lomefloxacin,0.0
C0006142,breast cancer,CHEMBL273575,nomifensine,0.0
C0006142,breast cancer,CHEMBL111,rimonabant,0.0
C0006142,breast cancer,CHEMBL530,amdinocillin,0.0
C0006142,breast cancer,CHEMBL529,azithromycin,0.0
C0006142,breast cancer,CHEMBL101,phenylbutazone,0.0
C0006142,breast cancer,CHEMBL501,amphetamine sulfate,0.0
C0006142,breast cancer,CHEMBL11359,cisplatin,0.0
C0006142,breast cancer,CHEMBL500,pindolol,0.0
C0006142,breast cancer,CHEMBL499,timolol,0.0
C0006142,breast cancer,CHEMBL498,chlorpropamide,0.0
C0006142,breast cancer,CHEMBL88,cyclophosphamide anhydrous,0.0
C0006142,breast cancer,CHEMBL10878,agomelatine,0.0
C0006142,breast cancer,CHEMBL497,clioquinol,0.0
C0006142,breast cancer,CHEMBL496,hexachlorophene,0.0
C0006142,breast cancer,CHEMBL495,alprostadil,0.0
C0006142,breast cancer,CHEMBL428647,paclitaxel,0.0
C0006142,breast cancer,CHEMBL86,metoclopramide,0.0
C0006142,breast cancer,CHEMBL428880,cromolyn,0.0
C0006142,breast cancer,CHEMBL85,risperidone,0.0
C0006142,breast cancer,CHEMBL84,topotecan,0.0
C0006142,breast cancer,CHEMBL494,iloprost,0.0
C0006142,breast cancer,CHEMBL493,bromocriptine,0.0
C0006142,breast cancer,CHEMBL83,tamoxifen,0.0
C0006142,breast cancer,CHEMBL81,raloxifene,0.0
C0006142,breast cancer,CHEMBL80,naloxone,0.0
C0006142,breast cancer,CHEMBL492,etidocaine,0.0
C0006142,breast cancer,CHEMBL79,lidocaine,0.0
C0006142,breast cancer,CHEMBL416146,etoricoxib,0.0
C0006142,breast cancer,CHEMBL490,paroxetine,0.0
C0006142,breast cancer,CHEMBL76,chloroquine,0.0
C0006142,breast cancer,CHEMBL74,cromolyn sodium,0.0
C0006142,breast cancer,CHEMBL488,aminoglutethimide,0.0
C0006142,breast cancer,CHEMBL72,desipramine,0.0
C0006142,breast cancer,CHEMBL276832,hydralazine,0.0
C0006142,breast cancer,CHEMBL267345,amphotericin b,0.0
C0006142,breast cancer,CHEMBL528,ceftizoxime,0.0
C0006142,breast cancer,CHEMBL90,histamine,0.0
C0006142,breast cancer,CHEMBL527,piroxicam,0.0
C0006142,breast cancer,CHEMBL526,propofol,0.0
C0006142,breast cancer,CHEMBL524,methoxamine,0.0
C0006142,breast cancer,CHEMBL13280,flunitrazepam,0.0
C0006142,breast cancer,CHEMBL13376,clometacin,0.0
C0006142,breast cancer,CHEMBL521,ibuprofen,0.0
C0006142,breast cancer,CHEMBL98,vorinostat,0.0
C0006142,breast cancer,CHEMBL517,disopyramide,0.0
C0006142,breast cancer,CHEMBL12856,inamrinone,0.0
C0006142,breast cancer,CHEMBL516,cyproheptadine,0.0
C0006142,breast cancer,CHEMBL515,chlorambucil,0.0
C0006142,breast cancer,CHEMBL514,lomustine,0.0
C0006142,breast cancer,CHEMBL513,carmustine,0.0
C0006142,breast cancer,CHEMBL12713,sertindole,0.0
C0006142,breast cancer,CHEMBL511,pyrilamine,0.0
C0006142,breast cancer,CHEMBL509,meclofenamic acid,0.0
C0006142,breast cancer,CHEMBL506,primaquine,0.0
C0006142,breast cancer,CHEMBL505,chlorpheniramine,0.0
C0006142,breast cancer,CHEMBL504,dimethyl sulfoxide,0.0
C0006142,breast cancer,CHEMBL269644,acetanilide,0.0
C0006142,breast cancer,CHEMBL11662,ozagrel,0.0
C0006142,breast cancer,CHEMBL503,lovastatin,0.0
C0006142,breast cancer,CHEMBL502,donepezil,0.0
C0006142,breast cancer,CHEMBL95,tacrine,0.0
C0006142,breast cancer,CHEMBL93,zileuton,0.0
C0006142,breast cancer,CHEMBL92,docetaxel anhydrous,0.0
C0006142,breast cancer,CHEMBL91,miconazole,0.0
C0021368,inflammation,CHEMBL288470,aminopyrine,0.0
